Gene stable ID,Gene stable ID version,Human gene name,Human gene stable ID,"Human orthology confidence [0 low, 1 high]",Gene name,Source of gene name
ENSMUSG00000090258,ENSMUSG00000090258.8,CHURC1,ENSG00000258289,1,Churc1,MGI Symbol
ENSMUSG00000044807,ENSMUSG00000044807.14,ZNF354C,ENSG00000177932,1,Zfp354c,MGI Symbol
ENSMUSG00000078302,ENSMUSG00000078302.6,FOXD1,ENSG00000251493,1,Foxd1,MGI Symbol
ENSMUSG00000029343,ENSMUSG00000029343.18,CRYBB1,ENSG00000100122,1,Crybb1,MGI Symbol
ENSMUSG00000046082,ENSMUSG00000046082.5,TMEM174,ENSG00000164325,1,Tmem174,MGI Symbol
ENSMUSG00000033373,ENSMUSG00000033373.17,FNTB,ENSG00000257365,1,Fntb,MGI Symbol
ENSMUSG00000094936,ENSMUSG00000094936.9,RBM4,ENSG00000173933,1,Rbm4,MGI Symbol
ENSMUSG00000052485,ENSMUSG00000052485.8,TMEM171,ENSG00000157111,1,Tmem171,MGI Symbol
ENSMUSG00000017376,ENSMUSG00000017376.16,NLK,ENSG00000087095,1,Nlk,MGI Symbol
ENSMUSG00000024211,ENSMUSG00000024211.16,GRM8,ENSG00000179603,1,Grm8,MGI Symbol
ENSMUSG00000021520,ENSMUSG00000021520.5,UQCRB,ENSG00000156467,0,Uqcrb,MGI Symbol
ENSMUSG00000030780,ENSMUSG00000030780.16,RUSF1,ENSG00000140688,1,Rusf1,MGI Symbol
ENSMUSG00000074826,ENSMUSG00000074826.11,RAMAC,ENSG00000169612,0,Gm10767,MGI Symbol
ENSMUSG00000074826,ENSMUSG00000074826.11,RAMACL,ENSG00000235272,0,Gm10767,MGI Symbol
ENSMUSG00000021519,ENSMUSG00000021519.12,MTERF3,ENSG00000156469,1,Mterf3,MGI Symbol
ENSMUSG00000033970,ENSMUSG00000033970.16,RFC3,ENSG00000133119,1,Rfc3,MGI Symbol
ENSMUSG00000035818,ENSMUSG00000035818.15,PLEKHS1,ENSG00000148735,1,Plekhs1,MGI Symbol
ENSMUSG00000026639,ENSMUSG00000026639.19,LAMB3,ENSG00000196878,1,Lamb3,MGI Symbol
ENSMUSG00000070324,ENSMUSG00000070324.7,FBXW12,ENSG00000164049,0,Fbxw22,MGI Symbol
ENSMUSG00000044296,ENSMUSG00000044296.11,ZNF879,ENSG00000234284,1,Zfp879,MGI Symbol
ENSMUSG00000076067,ENSMUSG00000076067.3,MIR592,ENSG00000207692,1,Mir592,MGI Symbol
ENSMUSG00000033720,ENSMUSG00000033720.13,SFXN5,ENSG00000144040,1,Sfxn5,MGI Symbol
ENSMUSG00000049489,ENSMUSG00000049489.6,CCNQ,ENSG00000262919,0,Ccnq,MGI Symbol
ENSMUSG00000042808,ENSMUSG00000042808.11,GPX2,ENSG00000176153,1,Gpx2,MGI Symbol
ENSMUSG00000021062,ENSMUSG00000021062.16,RAB15,ENSG00000139998,1,Rab15,MGI Symbol
ENSMUSG00000072640,ENSMUSG00000072640.12,LYRM9,ENSG00000232859,1,Lyrm9,MGI Symbol
ENSMUSG00000074062,ENSMUSG00000074062.6,FBXW12,ENSG00000164049,0,Fbxw16,MGI Symbol
ENSMUSG00000022215,ENSMUSG00000022215.7,FITM1,ENSG00000139914,1,Fitm1,MGI Symbol
ENSMUSG00000000617,ENSMUSG00000000617.15,GRM6,ENSG00000113262,1,Grm6,MGI Symbol
ENSMUSG00000022216,ENSMUSG00000022216.18,PSME1,ENSG00000092010,1,Psme1,MGI Symbol
ENSMUSG00000012296,ENSMUSG00000012296.17,TJAP1,ENSG00000137221,1,Tjap1,MGI Symbol
ENSMUSG00000021518,ENSMUSG00000021518.5,PTDSS1,ENSG00000156471,1,Ptdss1,MGI Symbol
ENSMUSG00000032093,ENSMUSG00000032093.8,CD3E,ENSG00000198851,1,Cd3e,MGI Symbol
ENSMUSG00002075875,ENSMUSG00002075875.1,SNORA62,ENSG00000202374,0,Gm54861,MGI Symbol
ENSMUSG00002075875,ENSMUSG00002075875.1,SNORA62,ENSG00000201542,0,Gm54861,MGI Symbol
ENSMUSG00002075875,ENSMUSG00002075875.1,SNORA62,ENSG00000201157,0,Gm54861,MGI Symbol
ENSMUSG00002075875,ENSMUSG00002075875.1,SNORA62,ENSG00000201980,0,Gm54861,MGI Symbol
ENSMUSG00002075875,ENSMUSG00002075875.1,SNORA62,ENSG00000272015,0,Gm54861,MGI Symbol
ENSMUSG00002075875,ENSMUSG00002075875.1,SNORA62,ENSG00000252443,0,Gm54861,MGI Symbol
ENSMUSG00000022809,ENSMUSG00000022809.5,NR1I2,ENSG00000144852,1,Nr1i2,MGI Symbol
ENSMUSG00000029119,ENSMUSG00000029119.10,MAN2B2,ENSG00000013288,1,Man2b2,MGI Symbol
ENSMUSG00000017309,ENSMUSG00000017309.12,CD300LG,ENSG00000161649,0,Cd300lg,MGI Symbol
ENSMUSG00000030102,ENSMUSG00000030102.12,ITPR1,ENSG00000150995,1,Itpr1,MGI Symbol
ENSMUSG00000035642,ENSMUSG00000035642.17,AAMDC,ENSG00000087884,1,Aamdc,MGI Symbol
ENSMUSG00000074061,ENSMUSG00000074061.5,FBXW12,ENSG00000164049,0,Fbxw19,MGI Symbol
ENSMUSG00000022805,ENSMUSG00000022805.18,CFAP91,ENSG00000183833,1,Cfap91,MGI Symbol
ENSMUSG00000059436,ENSMUSG00000059436.14,MAX,ENSG00000125952,1,Max,MGI Symbol
ENSMUSG00000090641,ENSMUSG00000090641.3,ZNF845,ENSG00000213799,0,Zfp712,MGI Symbol
ENSMUSG00000035606,ENSMUSG00000035606.9,KY,ENSG00000174611,1,Ky,MGI Symbol
ENSMUSG00000025077,ENSMUSG00000025077.15,DCLRE1A,ENSG00000198924,1,Dclre1a,MGI Symbol
ENSMUSG00000058883,ENSMUSG00000058883.17,ZNF519,ENSG00000175322,0,Zfp708,MGI Symbol
ENSMUSG00000026123,ENSMUSG00000026123.12,PLEKHB2,ENSG00000115762,1,Plekhb2,MGI Symbol
ENSMUSG00000046516,ENSMUSG00000046516.12,COX17,ENSG00000138495,1,Cox17,MGI Symbol
ENSMUSG00000021235,ENSMUSG00000021235.14,COQ6,ENSG00000119723,1,Coq6,MGI Symbol
ENSMUSG00000029344,ENSMUSG00000029344.16,TPST2,ENSG00000128294,1,Tpst2,MGI Symbol
ENSMUSG00000032092,ENSMUSG00000032092.6,MPZL2,ENSG00000149573,1,Mpzl2,MGI Symbol
ENSMUSG00000028669,ENSMUSG00000028669.16,PITHD1,ENSG00000057757,1,Pithd1,MGI Symbol
ENSMUSG00000022803,ENSMUSG00000022803.13,POPDC2,ENSG00000121577,1,Popdc2,MGI Symbol
ENSMUSG00000074824,ENSMUSG00000074824.4,ZNF195,ENSG00000005801,0,Rslcan18,MGI Symbol
ENSMUSG00000057396,ENSMUSG00000057396.8,ZNF845,ENSG00000213799,0,Zfp759,MGI Symbol
ENSMUSG00000002847,ENSMUSG00000002847.8,PLA1A,ENSG00000144837,1,Pla1a,MGI Symbol
ENSMUSG00000070305,ENSMUSG00000070305.11,MPZL3,ENSG00000160588,1,Mpzl3,MGI Symbol
ENSMUSG00000030844,ENSMUSG00000030844.12,RGS10,ENSG00000148908,1,Rgs10,MGI Symbol
ENSMUSG00000002844,ENSMUSG00000002844.10,ADPRH,ENSG00000144843,1,Adprh,MGI Symbol
ENSMUSG00000058900,ENSMUSG00000058900.7,ZNF195,ENSG00000005801,0,Rsl1,MGI Symbol
ENSMUSG00000029120,ENSMUSG00000029120.11,PPP2R2C,ENSG00000074211,1,Ppp2r2c,MGI Symbol
ENSMUSG00000016194,ENSMUSG00000016194.15,HSD11B1,ENSG00000117594,1,Hsd11b1,MGI Symbol
ENSMUSG00000028687,ENSMUSG00000028687.18,MUTYH,ENSG00000132781,1,Mutyh,MGI Symbol
ENSMUSG00000024127,ENSMUSG00000024127.16,PREPL,ENSG00000138078,1,Prepl,MGI Symbol
ENSMUSG00000075122,ENSMUSG00000075122.6,CD80,ENSG00000121594,0,Cd80,MGI Symbol
ENSMUSG00000051037,ENSMUSG00000051037.16,ZNF195,ENSG00000005801,0,Zfp455,MGI Symbol
ENSMUSG00000074060,ENSMUSG00000074060.11,FBXW12,ENSG00000164049,0,Fbxw15,MGI Symbol
ENSMUSG00000037697,ENSMUSG00000037697.20,DDHD1,ENSG00000100523,1,Ddhd1,MGI Symbol
ENSMUSG00000048728,ENSMUSG00000048728.16,ZNF454,ENSG00000178187,1,Zfp454,MGI Symbol
ENSMUSG00000055480,ENSMUSG00000055480.8,ZNF845,ENSG00000213799,0,Zfp458,MGI Symbol
ENSMUSG00000029345,ENSMUSG00000029345.14,TFIP11,ENSG00000100109,1,Tfip11,MGI Symbol
ENSMUSG00000035623,ENSMUSG00000035623.15,RSF1,ENSG00000048649,1,Rsf1,MGI Symbol
ENSMUSG00000002846,ENSMUSG00000002846.10,TIMMDC1,ENSG00000113845,1,Timmdc1,MGI Symbol
ENSMUSG00000062275,ENSMUSG00000062275.8,FBXW12,ENSG00000164049,0,Fbxw24,MGI Symbol
ENSMUSG00000049321,ENSMUSG00000049321.18,ZFP2,ENSG00000198939,1,Zfp2,MGI Symbol
ENSMUSG00000031585,ENSMUSG00000031585.14,GTF2E2,ENSG00000197265,1,Gtf2e2,MGI Symbol
ENSMUSG00000074715,ENSMUSG00000074715.4,CCL28,ENSG00000151882,1,Ccl28,MGI Symbol
ENSMUSG00000034064,ENSMUSG00000034064.15,POGLUT1,ENSG00000163389,1,Poglut1,MGI Symbol
ENSMUSG00000093930,ENSMUSG00000093930.3,HMGCS1,ENSG00000112972,1,Hmgcs1,MGI Symbol
ENSMUSG00000094992,ENSMUSG00000094992.2,FBXW12,ENSG00000164049,0,Fbxw25,MGI Symbol
ENSMUSG00000009633,ENSMUSG00000009633.4,G0S2,ENSG00000123689,1,G0s2,MGI Symbol
ENSMUSG00000045216,ENSMUSG00000045216.8,HS6ST1,ENSG00000136720,1,Hs6st1,MGI Symbol
ENSMUSG00000045693,ENSMUSG00000045693.9,NLRP4,ENSG00000160505,0,Nlrp4e,MGI Symbol
ENSMUSG00000094500,ENSMUSG00000094500.3,SMIM18,ENSG00000253457,1,Smim18,MGI Symbol
ENSMUSG00000025810,ENSMUSG00000025810.10,NRP1,ENSG00000099250,1,Nrp1,MGI Symbol
ENSMUSG00000016179,ENSMUSG00000016179.12,CAMK1G,ENSG00000008118,1,Camk1g,MGI Symbol
ENSMUSG00000039474,ENSMUSG00000039474.14,WFS1,ENSG00000109501,1,Wfs1,MGI Symbol
ENSMUSG00000043155,ENSMUSG00000043155.5,HPDL,ENSG00000186603,1,Hpdl,MGI Symbol
ENSMUSG00000017314,ENSMUSG00000017314.13,MPP2,ENSG00000108852,1,Mpp2,MGI Symbol
ENSMUSG00000095930,ENSMUSG00000095930.2,NIM1K,ENSG00000177453,1,Nim1k,MGI Symbol
ENSMUSG00000055320,ENSMUSG00000055320.19,TEAD1,ENSG00000187079,1,Tead1,MGI Symbol
ENSMUSG00000028668,ENSMUSG00000028668.6,ELOA,ENSG00000011007,1,Eloa,MGI Symbol
ENSMUSG00000004366,ENSMUSG00000004366.5,SST,ENSG00000157005,1,Sst,MGI Symbol
ENSMUSG00000094870,ENSMUSG00000094870.9,ZNF131,ENSG00000172262,1,Zfp131,MGI Symbol
ENSMUSG00000047531,ENSMUSG00000047531.10,RTP2,ENSG00000198471,1,Rtp2,MGI Symbol
ENSMUSG00000031586,ENSMUSG00000031586.18,RBPMS,ENSG00000157110,1,Rbpms,MGI Symbol
ENSMUSG00000071037,ENSMUSG00000071037.7,CAMKMT,ENSG00000143919,1,Camkmt,MGI Symbol
ENSMUSG00000022508,ENSMUSG00000022508.6,BCL6,ENSG00000113916,1,Bcl6,MGI Symbol
ENSMUSG00000021236,ENSMUSG00000021236.17,ENTPD5,ENSG00000187097,1,Entpd5,MGI Symbol
ENSMUSG00000074059,ENSMUSG00000074059.4,FBXW12,ENSG00000164049,0,Fbxw18,MGI Symbol
ENSMUSG00000038368,ENSMUSG00000038368.17,FOCAD,ENSG00000188352,1,Focad,MGI Symbol
ENSMUSG00000028256,ENSMUSG00000028256.17,ODF2L,ENSG00000122417,1,Odf2l,MGI Symbol
ENSMUSG00000047428,ENSMUSG00000047428.15,DLK2,ENSG00000171462,1,Dlk2,MGI Symbol
ENSMUSG00000065533,ENSMUSG00000065533.3,MIR205,ENSG00000284485,1,Mir205,MGI Symbol
ENSMUSG00000029346,ENSMUSG00000029346.13,SRRD,ENSG00000100104,1,Srrd,MGI Symbol
ENSMUSG00000026579,ENSMUSG00000026579.9,F5,ENSG00000198734,1,F5,MGI Symbol
ENSMUSG00000059547,ENSMUSG00000059547.4,FBXW12,ENSG00000164049,0,Fbxw26,MGI Symbol
ENSMUSG00000020335,ENSMUSG00000020335.14,ZNF354B,ENSG00000178338,1,Zfp354b,MGI Symbol
ENSMUSG00000024222,ENSMUSG00000024222.18,FKBP5,ENSG00000096060,1,Fkbp5,MGI Symbol
ENSMUSG00000042328,ENSMUSG00000042328.14,HPS4,ENSG00000100099,1,Hps4,MGI Symbol
ENSMUSG00000070304,ENSMUSG00000070304.13,SCN2B,ENSG00000149575,1,Scn2b,MGI Symbol
ENSMUSG00000020826,ENSMUSG00000020826.10,NOS2,ENSG00000007171,1,Nos2,MGI Symbol
ENSMUSG00000023088,ENSMUSG00000023088.18,ABCC1,ENSG00000103222,1,Abcc1,MGI Symbol
ENSMUSG00000040918,ENSMUSG00000040918.13,SLC19A2,ENSG00000117479,1,Slc19a2,MGI Symbol
ENSMUSG00000046480,ENSMUSG00000046480.7,SCN4B,ENSG00000177098,1,Scn4b,MGI Symbol
ENSMUSG00000118853,ENSMUSG00000118853.2,RNU6-536P,ENSG00000200254,0,Gm23308,MGI Symbol
ENSMUSG00000041747,ENSMUSG00000041747.4,UTP15,ENSG00000164338,1,Utp15,MGI Symbol
ENSMUSG00000043463,ENSMUSG00000043463.7,RAB9B,ENSG00000123570,1,Rab9b,MGI Symbol
ENSMUSG00000032534,ENSMUSG00000032534.19,CEP63,ENSG00000182923,1,Cep63,MGI Symbol
ENSMUSG00000048155,ENSMUSG00000048155.5,H2BW2,ENSG00000101812,0,H2bw2,MGI Symbol
ENSMUSG00000048155,ENSMUSG00000048155.5,H2BW1,ENSG00000123569,0,H2bw2,MGI Symbol
ENSMUSG00000037470,ENSMUSG00000037470.15,UGGT1,ENSG00000136731,1,Uggt1,MGI Symbol
ENSMUSG00000022217,ENSMUSG00000022217.15,EMC9,ENSG00000100908,1,Emc9,MGI Symbol
ENSMUSG00000044348,ENSMUSG00000044348.15,SLC25A53,ENSG00000269743,1,Slc25a53,MGI Symbol
ENSMUSG00000063646,ENSMUSG00000063646.19,JAKMIP1,ENSG00000152969,1,Jakmip1,MGI Symbol
ENSMUSG00000021661,ENSMUSG00000021661.17,ANKRA2,ENSG00000164331,1,Ankra2,MGI Symbol
ENSMUSG00000057265,ENSMUSG00000057265.14,BBOF1,ENSG00000119636,1,Bbof1,MGI Symbol
ENSMUSG00000031516,ENSMUSG00000031516.12,DCTN6,ENSG00000104671,1,Dctn6,MGI Symbol
ENSMUSG00000026707,ENSMUSG00000026707.16,NSUN6,ENSG00000241058,1,Nsun6,MGI Symbol
ENSMUSG00000079197,ENSMUSG00000079197.11,PSME2,ENSG00000100911,1,Psme2,MGI Symbol
ENSMUSG00000017316,ENSMUSG00000017316.14,PPY,ENSG00000108849,1,Ppy,MGI Symbol
ENSMUSG00000098134,ENSMUSG00000098134.2,RNF113A,ENSG00000125352,0,Rnf113a2,MGI Symbol
ENSMUSG00000021238,ENSMUSG00000021238.12,ALDH6A1,ENSG00000119711,1,Aldh6a1,MGI Symbol
ENSMUSG00000024223,ENSMUSG00000024223.4,ARMC12,ENSG00000157343,1,Armc12,MGI Symbol
ENSMUSG00000046913,ENSMUSG00000046913.4,OR5B2,ENSG00000172365,0,Or5b99,MGI Symbol
ENSMUSG00000109148,ENSMUSG00000109148.2,OR5B3,ENSG00000172769,1,Or5b100-ps1,MGI Symbol
ENSMUSG00000094755,ENSMUSG00000094755.2,OR5B3,ENSG00000172769,0,Or5b101,MGI Symbol
ENSMUSG00000044542,ENSMUSG00000044542.4,PROP1,ENSG00000175325,1,Prop1,MGI Symbol
ENSMUSG00000045883,ENSMUSG00000045883.6,OR5B3,ENSG00000172769,1,Or5b107,MGI Symbol
ENSMUSG00000104614,ENSMUSG00000104614.6,FBXW12,ENSG00000164049,0,Fbxw27,MGI Symbol
ENSMUSG00000042498,ENSMUSG00000042498.17,RADX,ENSG00000147231,1,Radx,MGI Symbol
ENSMUSG00000070077,ENSMUSG00000070077.4,MIR491,ENSG00000207609,1,Mir491,MGI Symbol
ENSMUSG00000033948,ENSMUSG00000033948.4,ZSWIM5,ENSG00000162415,1,Zswim5,MGI Symbol
ENSMUSG00000094721,ENSMUSG00000094721.4,OR5B3,ENSG00000172769,1,Or5b108,MGI Symbol
ENSMUSG00000051343,ENSMUSG00000051343.12,RAB11FIP5,ENSG00000135631,1,Rab11fip5,MGI Symbol
ENSMUSG00000096365,ENSMUSG00000096365.5,OR5B3,ENSG00000172769,1,Or5b109,MGI Symbol
ENSMUSG00000109100,ENSMUSG00000109100.2,OR5B3,ENSG00000172769,0,Or5b110-ps1,MGI Symbol
ENSMUSG00000119251,ENSMUSG00000119251.1,RNU6-181P,ENSG00000200095,0,Gm22443,MGI Symbol
ENSMUSG00000021239,ENSMUSG00000021239.13,VSX2,ENSG00000119614,1,Vsx2,MGI Symbol
ENSMUSG00000062199,ENSMUSG00000062199.3,OR5B3,ENSG00000172769,0,Or5b111,MGI Symbol
ENSMUSG00000017311,ENSMUSG00000017311.16,PYY,ENSG00000131096,1,Pyy,MGI Symbol
ENSMUSG00000096485,ENSMUSG00000096485.4,OR5B3,ENSG00000172769,1,Or5b112,MGI Symbol
ENSMUSG00000050074,ENSMUSG00000050074.13,SPINK8,ENSG00000229453,1,Spink8,MGI Symbol
ENSMUSG00000049015,ENSMUSG00000049015.4,OR5B3,ENSG00000172769,1,Or5b113,MGI Symbol
ENSMUSG00002076421,ENSMUSG00002076421.1,,ENSG00000274520,1,Gm55781,MGI Symbol
ENSMUSG00000063777,ENSMUSG00000063777.4,OR5B3,ENSG00000172769,1,Or5b3,MGI Symbol
ENSMUSG00000025889,ENSMUSG00000025889.14,SNCA,ENSG00000145335,1,Snca,MGI Symbol
ENSMUSG00000024224,ENSMUSG00000024224.6,CLPSL2,ENSG00000196748,1,Clpsl2,MGI Symbol
ENSMUSG00002074989,ENSMUSG00002074989.1,RNU6-511P,ENSG00000200366,0,Gm55761,MGI Symbol
ENSMUSG00002074989,ENSMUSG00002074989.1,RNU6-533P,ENSG00000206871,0,Gm55761,MGI Symbol
ENSMUSG00002076804,ENSMUSG00002076804.1,RN7SKP76,ENSG00000201289,0,Gm55762,MGI Symbol
ENSMUSG00000063412,ENSMUSG00000063412.5,ERH,ENSG00000100632,0,Gm10131,MGI Symbol
ENSMUSG00000059291,ENSMUSG00000059291.16,RPL11,ENSG00000142676,1,Rpl11,MGI Symbol
ENSMUSG00000038805,ENSMUSG00000038805.11,SIX3,ENSG00000138083,1,Six3,MGI Symbol
ENSMUSG00000071113,ENSMUSG00000071113.5,MBOAT4,ENSG00000177669,1,Mboat4,MGI Symbol
ENSMUSG00000031513,ENSMUSG00000031513.9,LEPROTL1,ENSG00000104660,1,Leprotl1,MGI Symbol
ENSMUSG00000050954,ENSMUSG00000050954.16,ZNF169,ENSG00000175787,1,Zfp169,MGI Symbol
ENSMUSG00000029348,ENSMUSG00000029348.12,ASPHD2,ENSG00000128203,1,Asphd2,MGI Symbol
ENSMUSG00002076389,ENSMUSG00002076389.1,,ENSG00000276229,1,Gm55783,MGI Symbol
ENSMUSG00000024225,ENSMUSG00000024225.6,CLPS,ENSG00000137392,1,Clps,MGI Symbol
ENSMUSG00000035048,ENSMUSG00000035048.14,ANAPC13,ENSG00000129055,1,Anapc13,MGI Symbol
ENSMUSG00000021240,ENSMUSG00000021240.7,ABCD4,ENSG00000119688,1,Abcd4,MGI Symbol
ENSMUSG00000048217,ENSMUSG00000048217.12,NAGS,ENSG00000161653,1,Nags,MGI Symbol
ENSMUSG00000068302,ENSMUSG00000068302.9,NOTO,ENSG00000214513,1,Noto,MGI Symbol
ENSMUSG00000026640,ENSMUSG00000026640.13,PLXNA2,ENSG00000076356,1,Plxna2,MGI Symbol
ENSMUSG00000031532,ENSMUSG00000031532.8,SARAF,ENSG00000133872,1,Saraf,MGI Symbol
ENSMUSG00000062252,ENSMUSG00000062252.10,LHFPL5,ENSG00000197753,1,Lhfpl5,MGI Symbol
ENSMUSG00000022676,ENSMUSG00000022676.8,SNAI2,ENSG00000019549,1,Snai2,MGI Symbol
ENSMUSG00000117286,ENSMUSG00000117286.2,C4orf50,ENSG00000181215,0,Gm1043,MGI Symbol
ENSMUSG00000032091,ENSMUSG00000032091.16,TMPRSS4,ENSG00000137648,1,Tmprss4,MGI Symbol
ENSMUSG00000037628,ENSMUSG00000037628.11,CDKN3,ENSG00000100526,1,Cdkn3,MGI Symbol
ENSMUSG00000000884,ENSMUSG00000000884.18,GNB1L,ENSG00000185838,1,Gnb1l,MGI Symbol
ENSMUSG00000018820,ENSMUSG00000018820.14,ZFYVE27,ENSG00000155256,1,Zfyve27,MGI Symbol
ENSMUSG00000054641,ENSMUSG00000054641.11,MMRN1,ENSG00000138722,1,Mmrn1,MGI Symbol
ENSMUSG00000007872,ENSMUSG00000007872.4,ID3,ENSG00000117318,1,Id3,MGI Symbol
ENSMUSG00000002944,ENSMUSG00000002944.16,CD36,ENSG00000135218,1,Cd36,MGI Symbol
ENSMUSG00000032842,ENSMUSG00000032842.14,ABCC10,ENSG00000124574,1,Abcc10,MGI Symbol
ENSMUSG00000042672,ENSMUSG00000042672.16,DCST1,ENSG00000163357,1,Dcst1,MGI Symbol
ENSMUSG00000020364,ENSMUSG00000020364.15,ZNF354A,ENSG00000169131,1,Zfp354a,MGI Symbol
ENSMUSG00000046794,ENSMUSG00000046794.10,PPP1R3B,ENSG00000173281,1,Ppp1r3b,MGI Symbol
ENSMUSG00000018983,ENSMUSG00000018983.10,E2F2,ENSG00000007968,1,E2f2,MGI Symbol
ENSMUSG00000053909,ENSMUSG00000053909.9,SHOX,ENSG00000185960,0,Rhox10,MGI Symbol
ENSMUSG00000027248,ENSMUSG00000027248.14,PDIA3,ENSG00000167004,1,Pdia3,MGI Symbol
ENSMUSG00000031527,ENSMUSG00000031527.8,ERI1,ENSG00000104626,1,Eri1,MGI Symbol
ENSMUSG00000065453,ENSMUSG00000065453.3,MIRLET7D,ENSG00000199133,1,Mirlet7d,MGI Symbol
ENSMUSG00000065421,ENSMUSG00000065421.5,MIRLET7A1,ENSG00000199165,1,Mirlet7a-1,MGI Symbol
ENSMUSG00000038042,ENSMUSG00000038042.12,PTPDC1,ENSG00000158079,1,Ptpdc1,MGI Symbol
ENSMUSG00000020921,ENSMUSG00000020921.7,TMEM101,ENSG00000091947,1,Tmem101,MGI Symbol
ENSMUSG00000028684,ENSMUSG00000028684.15,UROD,ENSG00000126088,1,Urod,MGI Symbol
ENSMUSG00000039841,ENSMUSG00000039841.15,ZNF800,ENSG00000048405,1,Zfp800,MGI Symbol
ENSMUSG00000070056,ENSMUSG00000070056.7,MFHAS1,ENSG00000147324,1,Mfhas1,MGI Symbol
ENSMUSG00000091996,ENSMUSG00000091996.9,SMIM35,ENSG00000255274,1,Smim35,MGI Symbol
ENSMUSG00000027246,ENSMUSG00000027246.13,ELL3,ENSG00000128886,1,Ell3,MGI Symbol
ENSMUSG00000050197,ENSMUSG00000050197.6,RHOXF1,ENSG00000101883,0,Rhox13,MGI Symbol
ENSMUSG00000061469,ENSMUSG00000061469.4,MSANTD5,ENSG00000285891,0,Msantd5,MGI Symbol
ENSMUSG00000048047,ENSMUSG00000048047.4,ZBTB33,ENSG00000177485,1,Zbtb33,MGI Symbol
ENSMUSG00000109293,ENSMUSG00000109293.2,DCST2,ENSG00000163354,1,Dcst2,MGI Symbol
ENSMUSG00000032478,ENSMUSG00000032478.15,NME6,ENSG00000172113,1,Nme6,MGI Symbol
ENSMUSG00000020922,ENSMUSG00000020922.12,LSM12,ENSG00000161654,1,Lsm12,MGI Symbol
ENSMUSG00000015759,ENSMUSG00000015759.12,CNIH1,ENSG00000100528,1,Cnih1,MGI Symbol
ENSMUSG00000028042,ENSMUSG00000028042.16,ZBTB7B,ENSG00000160685,1,Zbtb7b,MGI Symbol
ENSMUSG00000085793,ENSMUSG00000085793.4,LIN52,ENSG00000205659,1,Lin52,MGI Symbol
ENSMUSG00000055976,ENSMUSG00000055976.7,CLDN23,ENSG00000253958,1,Cldn23,MGI Symbol
ENSMUSG00000025626,ENSMUSG00000025626.17,PHF6,ENSG00000156531,1,Phf6,MGI Symbol
ENSMUSG00000045942,ENSMUSG00000045942.14,MSANTD5,ENSG00000285891,0,BC049762,MGI Symbol
ENSMUSG00000050271,ENSMUSG00000050271.13,PRAG1,ENSG00000275342,1,Prag1,MGI Symbol
ENSMUSG00000017418,ENSMUSG00000017418.15,ARL5B,ENSG00000165997,1,Arl5b,MGI Symbol
ENSMUSG00000001123,ENSMUSG00000001123.16,LGALS16,ENSG00000249861,0,Lgals9,MGI Symbol
ENSMUSG00000001123,ENSMUSG00000001123.16,LGALS13,ENSG00000105198,0,Lgals9,MGI Symbol
ENSMUSG00000001123,ENSMUSG00000001123.16,LGALS14,ENSG00000006659,0,Lgals9,MGI Symbol
ENSMUSG00000042532,ENSMUSG00000042532.15,GOLGA7B,ENSG00000155265,1,Golga7b,MGI Symbol
ENSMUSG00000041415,ENSMUSG00000041415.12,DICER1,ENSG00000100697,1,Dicer1,MGI Symbol
ENSMUSG00000030103,ENSMUSG00000030103.12,BHLHE40,ENSG00000134107,1,Bhlhe40,MGI Symbol
ENSMUSG00000034544,ENSMUSG00000034544.18,RSRC1,ENSG00000174891,1,Rsrc1,MGI Symbol
ENSMUSG00000039633,ENSMUSG00000039633.8,LONRF1,ENSG00000154359,1,Lonrf1,MGI Symbol
ENSMUSG00000036995,ENSMUSG00000036995.8,ASAP3,ENSG00000088280,1,Asap3,MGI Symbol
ENSMUSG00000021381,ENSMUSG00000021381.5,BARX1,ENSG00000131668,1,Barx1,MGI Symbol
ENSMUSG00000047098,ENSMUSG00000047098.19,RNF31,ENSG00000092098,1,Rnf31,MGI Symbol
ENSMUSG00000018822,ENSMUSG00000018822.8,SFRP5,ENSG00000120057,1,Sfrp5,MGI Symbol
ENSMUSG00000071662,ENSMUSG00000071662.5,POLR2G,ENSG00000168002,1,Polr2g,MGI Symbol
ENSMUSG00000026578,ENSMUSG00000026578.7,CCDC181,ENSG00000117477,1,Ccdc181,MGI Symbol
ENSMUSG00000029708,ENSMUSG00000029708.10,GCC1,ENSG00000179562,1,Gcc1,MGI Symbol
ENSMUSG00000078995,ENSMUSG00000078995.11,ZNF195,ENSG00000005801,0,Zfp456,MGI Symbol
ENSMUSG00000047180,ENSMUSG00000047180.9,NEURL3,ENSG00000163121,1,Neurl3,MGI Symbol
ENSMUSG00000088051,ENSMUSG00000088051.3,RNU1-133P,ENSG00000201737,0,Gm26150,MGI Symbol
ENSMUSG00000039620,ENSMUSG00000039620.18,TRMT9B,ENSG00000250305,1,Trmt9b,MGI Symbol
ENSMUSG00000071661,ENSMUSG00000071661.8,ZBTB3,ENSG00000185670,1,Zbtb3,MGI Symbol
ENSMUSG00000033706,ENSMUSG00000033706.14,SMYD5,ENSG00000135632,1,Smyd5,MGI Symbol
ENSMUSG00000071660,ENSMUSG00000071660.11,TTC9C,ENSG00000162222,1,Ttc9c,MGI Symbol
